ride_date,num_rides,avg_duration_min,temp_f,max_temp_f,min_temp_f,wind_speed_knots,precip_in,month,day_of_week_original_Monday,day_of_week_original_Saturday,day_of_week_original_Sunday,day_of_week_original_Thursday,day_of_week_original_Tuesday,day_of_week_original_Wednesday,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday,day_of_week_original_Monday,day_of_week_original_Saturday,day_of_week_original_Sunday,day_of_week_original_Thursday,day_of_week_original_Tuesday,day_of_week_original_Wednesday,day_of_week_original_Monday,day_of_week_original_Saturday,day_of_week_original_Sunday,day_of_week_original_Thursday,day_of_week_original_Tuesday,day_of_week_original_Wednesday,day_of_week_original_Monday,day_of_week_original_Saturday,day_of_week_original_Sunday,day_of_week_original_Thursday,day_of_week_original_Tuesday,day_of_week_original_Wednesday,year,days_since_launch
2013-10-25,30979,12.511262468123563,47.4,55.0,42.1,13.0,0.0,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2013,116
2013-10-26,24569,14.574459006607238,49.5,55.9,42.1,10.1,0.0,10,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2013,117
2013-10-27,23965,14.660169691911822,53.0,59.0,43.0,10.3,0.0,10,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2013,118
2013-10-28,31498,12.784571507185644,53.0,61.0,44.1,7.7,0.0,10,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2013,119
2013-10-29,33414,12.575373097105002,50.5,61.0,44.1,8.0,0.0,10,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2013,120
2013-10-30,35069,12.160374784947772,52.9,60.1,44.1,4.5,0.0,10,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2013,121
2013-10-31,31444,12.928038735529828,59.3,66.9,48.0,6.2,0.0,10,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2013,122
2013-11-01,30384,13.633155059680536,65.9,70.0,53.1,12.1,0.05,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2013,123
2013-11-02,31013,16.58799052010447,61.5,70.0,55.0,5.7,0.05,11,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2013,124
2013-11-03,20798,13.263860307080808,50.9,68.0,42.1,11.2,0.01,11,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2013,125
2013-11-04,27142,12.36759634514774,39.5,55.9,34.0,10.3,0.0,11,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2013,126
2013-11-05,31493,12.214110013865517,46.8,55.0,34.0,6.7,0.0,11,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2013,127
2013-11-06,34826,13.005698328834784,53.2,61.0,42.1,5.9,0.0,11,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2013,128
2013-11-07,25719,11.869835530152804,58.3,63.0,46.9,9.2,0.0,11,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2013,129
2013-11-08,28686,12.609130470148044,46.0,63.0,41.0,14.2,0.08,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2013,130
2013-11-09,21734,14.408419220269316,44.3,50.0,39.9,10.3,0.0,11,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2013,131
2013-11-10,19712,13.913954274891772,50.1,60.1,39.9,11.0,0.0,11,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2013,132
2013-11-11,27295,12.653236856567135,48.6,60.1,44.1,13.6,0.0,11,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2013,133
2013-11-12,19925,11.081814303638648,43.9,53.1,34.0,13.4,0.02,11,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2013,134
2013-11-13,23633,11.125149861069971,34.0,52.0,30.0,13.4,0.01,11,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2013,135
2013-11-14,27040,13.027827292899412,41.0,53.1,30.0,11.6,0.0,11,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2013,136
2013-11-15,29051,12.719770403772674,49.1,57.0,34.0,6.2,0.0,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2013,137
2013-11-16,25194,15.311708475562964,51.9,59.0,43.0,5.5,0.03,11,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2013,138
2013-11-17,17995,13.467926275817357,52.6,60.8,48.2,4.5,0.02,11,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2013,139
2013-11-18,30615,13.219170885731396,60.3,64.9,48.9,11.4,0.25,11,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2013,140
2013-11-19,27417,11.477858019963282,48.3,64.9,41.0,16.8,0.23,11,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2013,141
2013-11-20,26229,11.41348634463126,38.0,51.1,32.0,9.0,0.0,11,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2013,142
2013-11-21,28752,11.77222859859024,41.6,52.0,32.0,6.4,0.0,11,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2013,143
2013-11-22,25448,12.09438462747564,52.4,57.0,36.0,6.4,0.0,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2013,144
2013-11-23,18996,14.306489962799189,47.4,57.0,39.9,12.8,0.07,11,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2013,145
2013-11-24,9392,11.097677101078927,29.4,55.0,24.1,22.2,0.02,11,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2013,146
2013-11-25,19116,11.0175263304736,27.9,35.1,24.1,11.9,0.0,11,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2013,147
2013-11-26,14999,13.04099051047848,36.0,39.9,24.1,7.0,0.0,11,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2013,148
2013-11-27,7976,11.025576730190574,48.0,60.1,34.0,13.7,1.91,11,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2013,149
2013-11-28,5204,13.90529400461184,34.1,39.2,30.9,17.9,0.3,11,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2013,150
2013-11-29,10127,13.154390902208617,34.1,39.0,30.9,7.2,0.0,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2013,151
2013-11-30,9863,13.67997059718138,31.3,39.0,25.0,7.2,0.0,11,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2013,152
2013-12-01,13326,13.558320826454548,41.1,48.9,25.0,3.2,0.0,12,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2013,153
2013-12-02,24576,12.382666693793402,44.2,48.9,37.0,4.5,0.0,12,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2013,154
2013-12-03,27431,12.168702684310936,44.0,53.1,37.9,4.0,0.0,12,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2013,155
2013-12-04,28199,12.269936286156726,43.8,53.1,37.9,4.3,0.0,12,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2013,156
2013-12-05,26988,12.38379032656489,48.6,57.9,39.0,5.3,0.01,12,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2013,157
2013-12-06,10736,11.621933991554894,50.5,57.9,42.8,7.1,0.05,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2013,158
2013-12-07,15545,12.23048461455988,38.2,43.0,35.6,10.7,0.81,12,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2013,159
2013-12-08,10090,12.172482656095138,32.1,37.9,28.4,8.7,0.13,12,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2013,160
2013-12-09,14824,10.7187466270912,34.5,39.2,28.9,10.9,0.19,12,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2013,161
2013-12-10,12850,11.553900129701685,36.0,39.0,32.0,8.5,0.07,12,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2013,162
2013-12-11,18766,11.960985292550358,30.7,39.0,27.0,13.2,0.22,12,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2013,163
2013-12-12,17214,11.461365748809106,27.6,34.0,23.0,12.5,0.0,12,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2013,164
2013-12-13,17888,12.056676729278475,28.2,35.1,23.0,13.0,0.0,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2013,165
2013-12-14,3701,12.055358912005763,28.6,35.1,24.1,12.0,0.0,12,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2013,166
2013-12-15,7462,15.226145805414092,33.7,39.0,24.1,14.2,1.21,12,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2013,167
2013-12-16,15562,11.222348241442834,31.0,39.0,26.1,12.0,0.77,12,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2013,168
2013-12-17,7863,12.22394548306414,27.2,34.0,24.1,7.3,0.0,12,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2013,169
2013-12-18,14924,11.485891852050388,28.6,37.0,24.1,9.4,0.16,12,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2013,170
2013-12-19,18766,11.242665814060894,36.6,45.0,24.1,9.6,0.0,12,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2013,171
2013-12-20,22066,14.08452823348137,45.2,52.0,30.9,5.4,0.0,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2013,172
2013-12-21,17940,14.476455778521,53.6,60.1,37.9,6.6,0.0,12,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2013,173
2013-12-22,15063,15.070312465422996,58.4,69.1,50.0,9.0,0.01,12,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2013,174
2013-12-23,6956,11.88599051178838,58.5,69.1,50.0,6.2,0.09,12,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2013,175
2013-12-24,11025,12.73603476946334,39.2,62.1,34.0,10.7,0.44,12,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2013,176
2013-12-25,3260,13.754074642126785,25.6,42.1,19.0,10.3,0.0,12,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2013,177
2013-12-26,9763,11.935071187135105,31.7,36.0,19.0,6.2,0.0,12,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2013,178
2013-12-27,11720,12.436033845278724,35.6,39.9,30.0,10.3,0.0,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2013,179
